"id_componente";"tipo_componente";"codigo";"nivel";"nome";"unidade_responsavel";"ch_teorico";"ch_pratico";"ch_estagio";"ch_total";"ch_dedicada_docente";"ch_ead";"cr_max_ead";"permite_horario_flexivel";"qtd_unidades";"procedimentos_avaliacao";"equivalencia";"pre_requisito";"co_requisito";"ementa";"bibliografia";"objetivos";"conteudo";"competencias_habilidades";"referencias";"ano_programa";"periodo_programa";"modalidade";"curso_componente"
"71171";"MÓDULO";"CSH2265";"L";"EMPREENDEDORISMO E INOVAÇÃO";"CERES - DEPTO CIÊNCIAS SOCIAIS E HUMANAS";"15";"0";"0";"15";"0";"0";"20";"false";"";"";"";"";"";"Conceitos de empreendedorismo. Fatores restritivos e propulsores ao empreendedorismo. O papel econômico dos novos negócios. Atividade empreendedora como opção de carreira. Análise de ameaças e oportunidades.";"";"";"";"";"";"";"";"Semi-Presencial";"ESPECIALIZAÇÃO EM TURISMO E DESENVOLVIMENTO REGIONAL"
"71172";"MÓDULO";"CSH2266";"L";"SEMINÁRIO VIVENCIAL";"CERES - DEPTO CIÊNCIAS SOCIAIS E HUMANAS";"30";"0";"0";"30";"0";"0";"20";"false";"";"";"";"";"";"Experiência de campo, a partir da experimentação, e associação da teoria à prática e possibilitando o fomento da pesquisa e da problematização despertando a curiosidade, permitindo ao discente o desenvolvimento de habilidades e competências específicas.
";"";"";"";"";"";"";"";"Semi-Presencial";"ESPECIALIZAÇÃO EM TURISMO E DESENVOLVIMENTO REGIONAL"
"71173";"MÓDULO";"CSH2267";"L";"PRODUÇÃO ASSOCIADA AO TURISMO";"CERES - DEPTO CIÊNCIAS SOCIAIS E HUMANAS";"15";"0";"0";"15";"0";"0";"20";"false";"";"";"";"";"";"Produção Associada ao Turismo: conceituação e definições técnicas. Principais produtos associados à atividade turística no processo produtivo e geração de serviços. Empresas e negócios turísticos. Desenvolvimento   de   destinos   com   foco   na   integração de produtos característicos do território. Manifestações culturais, artesanato e produção agropecuários";"";"";"";"";"";"";"";"Semi-Presencial";"ESPECIALIZAÇÃO EM TURISMO E DESENVOLVIMENTO REGIONAL"
"71174";"MÓDULO";"CSH2268";"L";"DESENVOLVIMENTO DE ROTEIROS TURÍSTICOS";"CERES - DEPTO CIÊNCIAS SOCIAIS E HUMANAS";"15";"0";"0";"15";"0";"0";"20";"false";"";"";"";"";"";"Análise de processos de roteirização no turismo, sob a perspectiva do planejamento e gestão de itinerários como elementos de ordenação e diversificação da oferta turística. Configuração dos roteiros no espaço turístico. Estruturação de itinerários como produtos turísticos integrados e competitivos, com base na segmentação do turismo.";"";"";"";"";"";"";"";"Semi-Presencial";"ESPECIALIZAÇÃO EM TURISMO E DESENVOLVIMENTO REGIONAL"
"71175";"MÓDULO";"CSH2269";"L";"LEGISLAÇÃO E GESTÃO PÚBLICA";"CERES - DEPTO CIÊNCIAS SOCIAIS E HUMANAS";"15";"0";"0";"15";"0";"0";"20";"false";"";"";"";"";"";"Abordar sob o ponto de vista legal, as sociedades empresariais turísticas legalmente constituídas, os riscos da informalidade empresarial, o perfil do empresariado turístico, do poder público e das sociedades civis organizadas atuantes na atividade turística, vistos sob o prisma da sustentabilidade ambiental, social e econômica; e do direito administrativo referente ao turismo. As principais políticas públicas para o turismo e meio ambiente, as áreas naturais protegidas, a competência legislativa do município, órgãos e instrumentos ao dispor do poder público.";"";"";"";"";"";"";"";"Semi-Presencial";"ESPECIALIZAÇÃO EM TURISMO E DESENVOLVIMENTO REGIONAL"
"71176";"MÓDULO";"CSH2270";"L";"PRODUÇÃO CAPITALISTA DO LAZER E DO TURISMO";"CERES - DEPTO CIÊNCIAS SOCIAIS E HUMANAS";"15";"0";"0";"15";"0";"0";"20";"false";"";"";"";"";"";"Condições histórico-culturais da produção capitalista e da conquista do tempo para o lazer. Conteúdos do lazer. Educação para o lazer. Espaço urbano, equipamentos não-específicos e específicos. As formas básicas do lazer. Consumidores de lazer em cenários capitalistas. Lazer, Turismo e Entretenimento. A era das novas tecnologias e os desafios contemporâneos do lazer e suas facetas.";"";"";"";"";"";"";"";"Semi-Presencial";"ESPECIALIZAÇÃO EM TURISMO E DESENVOLVIMENTO REGIONAL"
"71179";"MÓDULO";"CSH2271";"L";"TRABALHO DE FINAL DE CURSO - ATIVIDADE";"CERES - DEPTO CIÊNCIAS SOCIAIS E HUMANAS";"15";"0";"0";"15";"0";"0";"20";"false";"";"";"";"";"";"Elaboração do Trabalho de Conclusão de Curso (TCC). Fase de investigação e elaboração da pesquisa e produção de artigo científico. Compreensão dos procedimentos de pesquisa, e redação científica a partir do estudo de um problema na área de Desenvolvimento Territorial.";"";"";"";"";"";"";"";"Semi-Presencial";"ESPECIALIZAÇÃO EM TURISMO E DESENVOLVIMENTO REGIONAL"
"71180";"MÓDULO";"CSH2272";"L";"TURISMO E PATRIMÔNIO HISTÓRICO E CULTURAL";"CERES - DEPTO CIÊNCIAS SOCIAIS E HUMANAS";"15";"0";"0";"15";"0";"0";"20";"false";"";"";"";"";"";"Concepções teóricas e conceitos gerais sobre História, Patrimônio e Cultura. A memória individual e os lugares de memória coletiva. Estudo sobre a construção de imaginários sociais e seu uso como estratégia de fomento ao Turismo regional. Desenvolvimento de rotas e roteiros histórico-culturais urbanos e rurais. Políticas públicas de gestão e de preservação do Patrimônio Cultural no Brasil e seus usos para fins turísticos. Mapeamento do Patrimônio Cultural material e imaterial do Seridó Potiguar";"";"";"";"";"";"";"";"Semi-Presencial";"ESPECIALIZAÇÃO EM TURISMO E DESENVOLVIMENTO REGIONAL"
"71181";"MÓDULO";"CSH2273";"L";"METODOLOGIA CIENTÍFICA E DA PESQUISA";"CERES - DEPTO CIÊNCIAS SOCIAIS E HUMANAS";"15";"0";"0";"15";"0";"0";"20";"false";"";"";"";"";"";"Função da Metodologia Científica. O conhecimento científico e outros tipos de conhecimentos. As técnicas de leitura para o estudo. Tipos de trabalhos acadêmicos: resumo, resenha, artigo científico e relatório, pesquisas e técnicas. Normas da ABNT: referências, citações e composição estrutural do trabalho científico. Estrutura de artigos científicos e uso do template.
Bibliografia:";"";"";"";"";"";"";"";"Semi-Presencial";"ESPECIALIZAÇÃO EM TURISMO E DESENVOLVIMENTO REGIONAL"
"71182";"MÓDULO";"CSH2274";"L";"METODOLOGIA CIENTÍFICA E DA PESQUISA";"CERES - DEPTO CIÊNCIAS SOCIAIS E HUMANAS";"30";"0";"0";"30";"0";"0";"20";"false";"";"";"";"";"";"Função da Metodologia Científica. O conhecimento científico e outros tipos de conhecimentos. As técnicas de leitura para o estudo. Tipos de trabalhos acadêmicos: resumo, resenha, artigo científico e relatório, pesquisas e técnicas. Normas da ABNT: referências, citações e composição estrutural do trabalho científico. Estrutura de artigos científicos e uso do template. ";"";"A DEFINIR";"A DEFINIR";"";"";"2019";"2";"Semi-Presencial";"ESPECIALIZAÇÃO EM TURISMO E DESENVOLVIMENTO REGIONAL"
"71183";"MÓDULO";"CSH2275";"L";"SEMINÁRIO VIVENCIAL";"CERES - DEPTO CIÊNCIAS SOCIAIS E HUMANAS";"30";"0";"0";"30";"0";"0";"20";"false";"";"";"";"";"";"Experiência de campo, a partir da experimentação, e associação da teoria à prática e possibilitando o fomento da pesquisa e da problematização despertando a curiosidade, permitindo ao discente o desenvolvimento de habilidades e competências específicas.

";"";"";"";"";"";"";"";"Semi-Presencial";"ESPECIALIZAÇÃO EM TURISMO E DESENVOLVIMENTO REGIONAL"
"72018";"MÓDULO";"DED0163";"L";"CIÊNCIA E ARTE DA ALFABETIZAÇÃO I";"DEPARTAMENTO DE EDUCAÇÃO - CERES";"63";"0";"0";"63";"0";"0";"20";"false";"";"";"";"";"";"A recliclagem neuronal, a variância da visão humana e a invariância das letras (WFVA). As aprendizagens epilinguísticas e metalinguísticas. A teoria enativa de aprendizagem e a alfabetização. Os aspectos fonográficos, mórficos, sintáticos, semânticos, pragmáticos e discursivos e a alfabetização infantil. Fatores essenciais para o enriquecimento do capital lexical na infância. O sistema alfabético, a decodificação e a compreensão leitora. A forma ortográfica da escrita, a consciência fonológica, o léxico e o semântico. Diagnóstico das condições de aprendizagem da leitura e da escrita utilizando o protocolo do IDEIA (Instrumento de Diagnóstico das Etapas Iniciais da Alfabetização). Os fatores preditivos da alfabetização na desdualização dos métodos de alfabetização. As estratégias de leitura e as particularidades da pontuação, do ritmo, da entonação e os protocolos de leitura silenciosa e oral. A retomada do erro sobre a escrita considerando os estudos sobre a memória: mapas conceituais, cloze; tabelas, gráficos, desmontagem, montagem e remontagem de palavras em textos, protocolos verbais e escritos de reflexão sobre a escrita. O significado e a estrutura das palavras na seleção de atividades com textos. O desenvolvimento fonográfico, morfossintático, semântico, pragmático e discursivo: proposição de jogos, atividades e projetos interdisciplinares lúdicos e integrados na alfabetização disponibilizados pelo curso Alfabetização + Neurociências: Interfaces na Educação Integral.";"";"";"";"";"";"";"";"Semi-Presencial";"ALFABETIZAÇÃO + NEUROCIÊNCIAS: INTERFACES NA EDUCAÇÃO INTEGRAL"
"72019";"MÓDULO";"DED0164";"L";"NEUROCIÊNCIAS E EDUCAÇÃO";"DEPARTAMENTO DE EDUCAÇÃO - CERES";"20";"5";"5";"30";"0";"0";"20";"false";"";"";"";"";"";"As bases neurobiológicas do desenvolvimento cognitivo e dos princípios da aprendizagem e da alfabetização infantil. Memória, sono e aprendizagem.";"";"";"";"";"";"";"";"Semi-Presencial";"ALFABETIZAÇÃO + NEUROCIÊNCIAS: INTERFACES NA EDUCAÇÃO INTEGRAL"
"72020";"MÓDULO";"DED0165";"L";"CIÊNCIA E ARTE DA ALFABETIZAÇÃO I";"DEPARTAMENTO DE EDUCAÇÃO - CERES";"58";"5";"0";"63";"0";"0";"20";"false";"";"";"";"";"";"A recliclagem neuronal, a variância da visão humana e a invariância das letras (WFVA). As aprendizagens epilinguísticas e metalinguísticas. A teoria enativa de aprendizagem e a alfabetização. Os aspectos fonográficos, mórficos, sintáticos, semânticos, pragmáticos e discursivos e a alfabetização infantil. Fatores essenciais para o enriquecimento do capital lexical na infância. O sistema alfabético, a decodificação e a compreensão leitora. A forma ortográfica da escrita, a consciência fonológica, o léxico e o semântico. Diagnóstico das condições de aprendizagem da leitura e da escrita utilizando o protocolo do IDEIA (Instrumento de Diagnóstico das Etapas Iniciais da Alfabetização). Os fatores preditivos da alfabetização na desdualização dos métodos de alfabetização. As estratégias de leitura e as particularidades da pontuação, do ritmo, da entonação e os protocolos de leitura silenciosa e oral. A retomada do erro sobre a escrita considerando os estudos sobre a memória: mapas conceituais, cloze; tabelas, gráficos, desmontagem, montagem e remontagem de palavras em textos, protocolos verbais e escritos de reflexão sobre a escrita. O significado e a estrutura das palavras na seleção de atividades com textos. O desenvolvimento fonográfico, morfossintático, semântico, pragmático e discursivo: proposição de jogos, atividades e projetos interdisciplinares lúdicos e integrados na alfabetização disponibilizados pelo curso Alfabetização + Neurociências: Interfaces na Educação Integral.";"";"";"";"";"";"";"";"Semi-Presencial";"ALFABETIZAÇÃO + NEUROCIÊNCIAS: INTERFACES NA EDUCAÇÃO INTEGRAL"
"72021";"MÓDULO";"DED0166";"L";"CONSCIÊNCIA FONOLÓGICA E ALFABETIZAÇÃO INFANTIL";"DEPARTAMENTO DE EDUCAÇÃO - CERES";"20";"5";"5";"30";"0";"0";"20";"false";"";"";"";"";"";"Estudo das relações entre fala, leitura e escrita e o desenvolvimento da consciência  fonológica na alfabetização infantil. As habilidades fonológicas em interface com as atividades morfossintáticas, semânticas e pragmáticas na alfabetização.";"";"";"";"";"";"";"";"Semi-Presencial";"ALFABETIZAÇÃO + NEUROCIÊNCIAS: INTERFACES NA EDUCAÇÃO INTEGRAL"
"72022";"MÓDULO";"DED0167";"L";"SONS, INTELIGÊNCIA ESPACIAL E GEOGRAFIA NA ALFABETIZAÇÃO";"DEPARTAMENTO DE EDUCAÇÃO - CERES";"20";"5";"5";"30";"0";"0";"20";"false";"";"";"";"";"";"Refletir sobre o desenvolvimento cognitivo e o papel dos sons e das músicas, acionando conhecimentos teórico-práticos constitutivos do processo de alfabetização. Abordar aspectos do processo de aquisição da inteligência espacial mediados pelos sons e pelas músicas relacionando aspectos geográficos e escrita. O uso de recursos didáticos sonoros e musicais específicos à alfabetização: a letra inicial e a sílaba tônica de palavras presentes em livro de literatura infantil. Jogos e brincadeiras com percussão vocal, corporal e improvisação. Alfabetização, e diálogo com as tendências atuais do ensino e aprendizagem em Geografia.";"";"";"";"";"";"";"";"Semi-Presencial";"ALFABETIZAÇÃO + NEUROCIÊNCIAS: INTERFACES NA EDUCAÇÃO INTEGRAL"
"72023";"MÓDULO";"DED0168";"L";"PSICOLOGIA E AVALIAÇÃO PSICOPEDAGÓGICA NA ALFABETIZAÇÃO";"DEPARTAMENTO DE EDUCAÇÃO - CERES";"20";"5";"5";"30";"0";"0";"20";"false";"";"";"";"";"";"Estudo da importância dos processos neuropsicológicos relacionados à cognição (inteligência, memória, senso de percepção e linguagem). As possibilidades de avaliação quanto ao desempenho das crianças com vistas ao uso adequado de instrumentos, métodos e técnicas. Testes informais e testes estandartizados. Limitações e potencialidades da avaliação na alfabetização. A avaliação psicopedagógica associada ao IDEIA - Instrumento de Diagnóstico das Etapas Iniciais da Alfabetização: transdisciplinaridade, diversidade e inclusão.";"";"";"";"";"";"";"";"Semi-Presencial";"ALFABETIZAÇÃO + NEUROCIÊNCIAS: INTERFACES NA EDUCAÇÃO INTEGRAL"
"72024";"MÓDULO";"DED0169";"L";"CIÊNCIA E ARTE DA ALFABETIZAÇÃO II";"DEPARTAMENTO DE EDUCAÇÃO - CERES";"20";"7";"5";"32";"0";"0";"20";"false";"";"";"";"";"";"As neurociências da leitura, a decodificação, a compreensão leitora e os peditores da leitura. Estudo dos gêneros, das tipologias textuais e da sensibilização às marcas de literariedade . Aspectos teóricos e práticos da leitura e da contação de histórias na escola. Modalidades de leitura: silenciosa, oral e bimodal. Os gêneros histórias infantis, poesias, trava-línguas, parlendas e fábulas e a intertextualidade com diferentes tipos e gêneros textuais. A progressão da compreensão literal, inferencial e crítica de textos na infância. A intervenção sobre o erro considerando as estratégias de escrita e a reescrita. Os mapas conceituais na leitura na interpretação de textos. O desenvolvimento da compreensão leitora e a sua relação com os aspectos fonográficos, morfossintáticos, semânticos, pragmáticos e discursivos. Portfólios Didáticos de Histórias Infantis e demais materiais disponibilizados pelo curso Alfabetização + Neurociências: Interfaces na Educação Integral associados aos conceitos desenvolvidos no componente curricular.";"";"";"";"";"";"";"";"Semi-Presencial";"ALFABETIZAÇÃO + NEUROCIÊNCIAS: INTERFACES NA EDUCAÇÃO INTEGRAL"
"72025";"MÓDULO";"DED0170";"L";"ASPECTOS COGNITIVOS DA APRENDIZAGEM";"DEPARTAMENTO DE EDUCAÇÃO - CERES";"20";"5";"5";"30";"0";"0";"20";"false";"";"";"";"";"";"Relação entre aprendizagem, educação, e o desenvolvimento do cérebro. O conhecimento da neurociência aplicado ao ensino e aprendizagem. Atenção, percepção, memória, emoção, motivação, funções executivas, resolução de problemas e linguagem.";"";"";"";"";"";"";"";"Semi-Presencial";"ALFABETIZAÇÃO + NEUROCIÊNCIAS: INTERFACES NA EDUCAÇÃO INTEGRAL"
"72026";"MÓDULO";"DED0171";"L";"EDUCAÇÃO ESPECIAL, ALFABETIZAÇÃO E DEFICIÊNCIA";"DEPARTAMENTO DE EDUCAÇÃO - CERES";"20";"5";"5";"30";"0";"0";"20";"false";"";"";"";"";"";"Concepção de Educação Especial e dos princípios da Educação Inclusiva. Conhecimentos teórico-práticos constitutivos do processo de alfabetização. Aspectos do processo de aquisição da leitura e escrita de alunos com deficiência intelectual, visual e auditiva. Práticas de alfabetização e letramento na consideração de alunos com deficiência. O uso de recursos didáticos específicos à alfabetização e avaliação da aprendizagem: Kits do L + N associados aos conceitos desenvolvidos no componente curricular: transdisciplinaridade, diversidade e inclusão.  ";"";"";"";"";"";"";"";"Semi-Presencial";"ALFABETIZAÇÃO + NEUROCIÊNCIAS: INTERFACES NA EDUCAÇÃO INTEGRAL"
"72027";"MÓDULO";"DED0172";"L";"EDUCAÇÃO ESPECIAL, ALFABETIZAÇÃO E DEFICIÊNCIA";"DEPARTAMENTO DE EDUCAÇÃO - CERES";"20";"5";"5";"30";"0";"0";"20";"false";"";"";"";"";"";"Concepção de Educação Especial e dos princípios da Educação Inclusiva. Conhecimentos teórico-práticos constitutivos do processo de alfabetização. Aspectos do processo de aquisição da leitura e escrita de alunos com deficiência intelectual, visual e auditiva. Práticas de alfabetização e letramento na consideração de alunos com deficiência. O uso de recursos didáticos específicos à alfabetização e avaliação da aprendizagem: Kits do L + N associados aos conceitos desenvolvidos no componente curricular: transdisciplinaridade, diversidade e inclusão.  ";"";"";"";"";"";"";"";"Semi-Presencial";"ALFABETIZAÇÃO + NEUROCIÊNCIAS: INTERFACES NA EDUCAÇÃO INTEGRAL"
"72028";"MÓDULO";"DED0173";"L";"EVENTO";"DEPARTAMENTO DE EDUCAÇÃO - CERES";"25";"0";"0";"25";"0";"0";"20";"false";"";"";"";"";"";"Ciclo de Debates da Alfabetização: A contribuição da UFRN para o esforço nacional de criação de uma sociedade leitora, iniciando com uma alfabetização eficaz, baseada em evidências científicas acompanhadas de propostas atuais e metodologicamente inovadoras. O estado da arte da ciência da alfabetização. As contribuições científicas e profissionais dos participantes para o tema do evento.
Bibliografiao.";"";"";"";"";"";"";"";"Semi-Presencial";"ALFABETIZAÇÃO + NEUROCIÊNCIAS: INTERFACES NA EDUCAÇÃO INTEGRAL"
"72029";"MÓDULO";"DED0174";"L";"CICLO DE DEBATES DA ALFABETIZAÇAO";"DEPARTAMENTO DE EDUCAÇÃO - CERES";"15";"10";"0";"25";"0";"0";"20";"false";"";"";"";"";"";"A alfabetização como temática que fundamenta o avanço cultural, social e político das sociedades contemporâneas. O estudo das evidências científicas e das produções de pesquisadores de renome acerca do estado da arte da Ciência da Leitura. O debate acerca das contribuições da Ciência da leitura para o desenvolvimento de uma sociedade leitora. e o desenvolvimento de propostas atuais e metodologicamente inovadoras.";"";"";"";"";"";"";"";"Semi-Presencial";"ALFABETIZAÇÃO + NEUROCIÊNCIAS: INTERFACES NA EDUCAÇÃO INTEGRAL"
"72030";"MÓDULO";"DED0175";"L";"PESQUISA CIENTÍFICA";"DEPARTAMENTO DE EDUCAÇÃO - CERES";"10";"5";"5";"20";"0";"0";"20";"false";"";"";"";"";"";"A pesquisa científica e a elaboração de projeto para a elaboração do trabalho de conclusão do curso. Etapas para a realização do trabalho de conclusão de curso. Indicação e encaminhamento dos discentes aos professores orientadores do trabalho de conclusão de curso sob a forma de relato conforme o projeto do curso de especialização. ";"";"";"";"";"";"";"";"Semi-Presencial";"ALFABETIZAÇÃO + NEUROCIÊNCIAS: INTERFACES NA EDUCAÇÃO INTEGRAL"
"72031";"MÓDULO";"DED0176";"L";"ALFABETIZAÇÃO E ETNOLITERATURA";"DEPARTAMENTO DE EDUCAÇÃO - CERES";"10";"5";"5";"20";"0";"0";"20";"false";"";"";"";"";"";"Estudo dos conceitos de raça e etnia, racismo e racialismo, preconceito e discriminação, identidade, diversidade, diferença; Introdução ao estudo da Diáspora africana no Brasil. Os Ameríndios latinos; Etnoliteratura e alfabetização: Literatura Afro-brasileira; Literatura Indígena. Educação anti-racista sob a perspectiva didático-pedagógica: contexto escolar e prática docente; Interpretação das Políticas afirmativas para populações étnicas e políticas afirmativas específicas em educação, sob a ótica do Pensamento da Pós-Colonialidade. Kits do L + N associados aos conceitos desenvolvidos.";"";"";"";"";"";"";"";"Semi-Presencial";"ALFABETIZAÇÃO + NEUROCIÊNCIAS: INTERFACES NA EDUCAÇÃO INTEGRAL"
"72032";"MÓDULO";"DED0177";"L";"ALFABETIZAÇÃO, CRIATIVIDADE E PENSAMENTO COMPUTACIONAL";"DEPARTAMENTO DE EDUCAÇÃO - CERES";"10";"5";"5";"20";"0";"0";"20";"false";"";"";"";"";"";"Introdução ao Estudo sobre Pensamento computacional, suas definições, habilidades, competências e as principais metodologias para potencializar o aprendizado na educação básica.  
Principais conceitos (pilares) do pensamento computacional: decomposição, reconhecimento de padrões, abstração, algoritmo (sequência de passos e formas de representação). 
Raciocínio lógico (dedutivo e indutivo) e lógico-matemático (problemas e jogos). 
Atividades com Computação Desplugada e Atividades com Programação visual e em blocos; ";"";"";"";"";"";"";"";"Semi-Presencial";"ALFABETIZAÇÃO + NEUROCIÊNCIAS: INTERFACES NA EDUCAÇÃO INTEGRAL"
"72033";"MÓDULO";"DED0178";"L";"ALFABETIZAÇÃO CIENTÍFICA";"DEPARTAMENTO DE EDUCAÇÃO - CERES";"10";"5";"5";"20";"0";"0";"20";"false";"";"";"";"";"";"Estudo do processo de alfabetização científica interligado ao desenvolvimento educacional no contexto da escola e da sociedade. O processo de alfabetização científica no ensino fundamental conforme as habilidades necessárias à competência científica. Elaboração de estratégias didático-metodológicas para a concretização da alfabetização cientifica.";"";"";"";"";"";"";"";"Semi-Presencial";"ALFABETIZAÇÃO + NEUROCIÊNCIAS: INTERFACES NA EDUCAÇÃO INTEGRAL"
"72034";"MÓDULO";"DOD1543";"L";"CONSTRUINDO A IDENTIDADE DO GRUPO";"DEPARTAMENTO DE ODONTOLOGIA";"16";"12";"0";"28";"0";"0";"20";"false";"";"";"";"";"";"kfdklfdjkldfljk";"";"";"";"";"";"";"";"Semi-Presencial";"ESPECIALIZAÇÃO EM FORMAÇÃO DE PROFESSORES DA ÁREA DA SAÚDE"
"72035";"MÓDULO";"DOD1544";"L";"LKDFLASDFK~Ç";"DEPARTAMENTO DE ODONTOLOGIA";"96";"0";"0";"96";"0";"0";"20";"false";"";"";"";"";"";"lfsdljsfadjklç";"";"";"";"";"";"";"";"Semi-Presencial";"ESPECIALIZAÇÃO EM FORMAÇÃO DE PROFESSORES DA ÁREA DA SAÚDE"
"72188";"MÓDULO";"DOD1545";"L";"CONSTRUINDO A IDENTIDADE DO GRUPO";"DEPARTAMENTO DE ODONTOLOGIA";"16";"12";"0";"28";"0";"0";"20";"false";"";"";"";"";"";"Grupo como elemento de construção de conhecimento. Normas de convivência. Gerenciamento de parcerias e conflitos. Desenvolvimento de liderança. Comunicação verbal e não verbal. Inventário Myers Briggs de Tipos Psicológicos (MBTI). Comunidade virtual. ";"";"";"";"";"";"";"";"Semi-Presencial";"ESPECIALIZAÇÃO EM FORMAÇÃO DE PROFESSORES DA ÁREA DA SAÚDE"
"72189";"MÓDULO";"DOD1546";"L";"CONTEXTO DO PROFESSOR DA ÁREA DA SAÚDE: DILEMAS ENTRE A PROFISSÃO E A PRÁTICA DOCENTE";"DEPARTAMENTO DE ODONTOLOGIA";"16";"12";"0";"28";"0";"0";"20";"false";"";"";"";"";"";"Formação profissional em saúde. A tradição do tecnicismo na área da saúde. O contexto do professor da área da saúde. Desafios do profissional de saúde em sua conformação na condição de professor. Principais características do professor da educação superior. ";"";"";"";"";"";"";"";"Semi-Presencial";"ESPECIALIZAÇÃO EM FORMAÇÃO DE PROFESSORES DA ÁREA DA SAÚDE"
"72191";"MÓDULO";"DOD1547";"L";"CONSTRUINDO A IDENTIDADE DO GRUPO";"DEPARTAMENTO DE ODONTOLOGIA";"16";"12";"0";"28";"0";"0";"20";"false";"";"";"";"";"";"Grupo como elemento de construção de conhecimento. Normas de convivência. Gerenciamento de parcerias e conflitos. Desenvolvimento de liderança. Comunicação verbal e não verbal. Inventário Myers Briggs de Tipos Psicológicos (MBTI). Comunidade virtual. ";"";"";"";"";"";"";"";"Semi-Presencial";"ESPECIALIZAÇÃO EM FORMAÇÃO DE PROFESSORES DA ÁREA DA SAÚDE"
"72192";"MÓDULO";"DOD1548";"L";"CONSTRUÇÃO COLETIVA DO PROJETO PEDAGÓGICO: PENSANDO A INSTITUIÇÃO E O CURSO";"DEPARTAMENTO DE ODONTOLOGIA";"16";"12";"0";"28";"0";"0";"20";"false";"";"";"";"";"";"Papel institucional na formação em saúde. Plano de Desenvolvimento Institucional (PDI) e o Projeto Pedagógico Institucional (PPI). Dimensão política na construção do projeto pedagógico. Relação entre os cursos da área da saúde. Formação interprofissional.";"";"";"";"";"";"";"";"Semi-Presencial";"ESPECIALIZAÇÃO EM FORMAÇÃO DE PROFESSORES DA ÁREA DA SAÚDE"
"72193";"MÓDULO";"DOD1549";"L";"O PROCESSO DE APRENDER NA FORMAÇÃO DO PROFESSOR E DO ALUNO";"DEPARTAMENTO DE ODONTOLOGIA";"32";"24";"0";"56";"0";"0";"20";"false";"";"";"";"";"";"Do ensinar ao processo de aprender. Identificação do perfil do aluno. A produção do conhecimento compartilhada entre o professor e o aluno. O diferencial da formação na área da saúde. Educação permanente como meta para alunos e professores. Métodos quantitativos e qualitativos da produção científica na área educacional. Identificação dos temas para desenvolvimento do TCC.";"";"";"";"";"";"";"";"Semi-Presencial";"ESPECIALIZAÇÃO EM FORMAÇÃO DE PROFESSORES DA ÁREA DA SAÚDE"
"72194";"MÓDULO";"DOD1550";"L";"METODOLOGIAS ATIVAS DE APRENDIZAGEM";"DEPARTAMENTO DE ODONTOLOGIA";"32";"24";"0";"56";"0";"0";"20";"false";"";"";"";"";"";"Principais estratégias pedagógicas. Da transmissão do conhecimento aos métodos ativos de aprendizagem. Aprendizagem significativa. Educação de adultos na área da saúde. A realidade como desafio a ser transformado.";"";"";"";"";"";"";"";"Semi-Presencial";"ESPECIALIZAÇÃO EM FORMAÇÃO DE PROFESSORES DA ÁREA DA SAÚDE"
"72195";"MÓDULO";"DOD1551";"L";"PROCESSO DE AVALIAÇÃO DA EDUCAÇÃO SUPERIOR";"DEPARTAMENTO DE ODONTOLOGIA";"32";"24";"0";"56";"0";"0";"20";"false";"";"";"";"";"";"Princípios das propostas avaliativas na área da educação. Avaliação de programas e projetos. Os cenários da área da saúde como campo do processo permanente de avaliação da aprendizagem dos alunos. Os distintos personagens no processo de avaliação. ";"";"";"";"";"";"";"";"Semi-Presencial";"ESPECIALIZAÇÃO EM FORMAÇÃO DE PROFESSORES DA ÁREA DA SAÚDE"
"72196";"MÓDULO";"DOD1552";"L";"CURRÍCULO INTEGRADO";"DEPARTAMENTO DE ODONTOLOGIA";"32";"24";"0";"56";"0";"0";"20";"false";"";"";"";"";"";"Principais tipos de currículo. Construção de currículo integrado. Desenho de currículo. Projetos de mudança e suas ferramentas de gerenciamento. Integração ensino, pesquisa e comunidade. O SUS como orientador da construção curricular.";"";"";"";"";"";"";"";"Semi-Presencial";"ESPECIALIZAÇÃO EM FORMAÇÃO DE PROFESSORES DA ÁREA DA SAÚDE"
"72197";"MÓDULO";"DOD1553";"L";"METODOLOGIA DA PESQUISA CIENTÍFICA";"DEPARTAMENTO DE ODONTOLOGIA";"16";"0";"0";"16";"0";"0";"20";"false";"";"";"";"";"";"O projeto de pesquisa: tipos de pesquisa, tema, problema e objetivos da pesquisa. Tipos de variáveis. Revisão de literatura. Desenhos de pesquisa qualitativa e epidemiológicos. Os instrumentos de coleta de dados e informações. Pesquisa eletrônica. A ética em pesquisa.";"";"";"";"";"";"";"";"Semi-Presencial";"ESPECIALIZAÇÃO EM FORMAÇÃO DE PROFESSORES DA ÁREA DA SAÚDE"
"72198";"MÓDULO";"DOD1554";"L";"CONTEXTO DO PROFESSOR DA ÁREA DA SAÚDE: DILEMAS ENTRE A PROFISSÃO E A PRÁTICA DOCENTE";"DEPARTAMENTO DE ODONTOLOGIA";"16";"12";"0";"28";"0";"0";"20";"false";"";"";"";"";"";"Formação profissional em saúde. A tradição do tecnicismo na área da saúde. O contexto do professor da área da saúde. Desafios do profissional de saúde em sua conformação na condição de professor. Principais características do professor da educação superior. ";"";"";"";"";"";"";"";"Semi-Presencial";"ESPECIALIZAÇÃO EM FORMAÇÃO DE PROFESSORES DA ÁREA DA SAÚDE"
